"date_time";"value"
"2016-06-13 18:20:00";0.71
"2016-06-13 18:45:00";0.609
"2016-06-13 19:10:00";0.536
"2016-06-13 19:35:00";0.477
"2016-06-13 20:00:00";0.427
"2016-06-13 20:25:00";0.383
"2016-06-13 20:50:00";0.345
"2016-06-13 21:15:00";0.311
"2016-06-13 21:40:00";0.28
"2016-06-13 22:05:00";0.251
"2016-06-13 22:30:00";0.247
"2016-06-13 22:55:00";0.246
"2016-06-13 23:20:00";0.242
"2016-06-13 23:45:00";0.236
